cinsiyet;egitimSeviyesi;meslekGrubu;yillikGelir;yasadigiOrtam;arabaVarMi;mulkVarMi;medeniHal
Erkek;Ortaokul;TecrubeliCalisan;1350000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Muhasebeci;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Muhasebeci;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Muhasebeci;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TecrubeliCalisan;1890000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;450000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;450000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;450000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;450000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;450000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;SaglikPersoneli;2250000;KendiEvi;Hayir;Hayir;Evli
Kadin;Lise;SaglikPersoneli;2250000;KendiEvi;Hayir;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Hayir;Evli
Kadin;Ortaokul;TarimIscisi;1350000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;TarimIscisi;1350000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;SatisPersoneli;1350000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1350000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1350000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;Yonetici;9000000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Yonetici;9000000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Yonetici;9000000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Yonetici;9000000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Yonetici;9000000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;900000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;Sofor;1350000;KendiEvi;Evet;Evet;Bekar
Erkek;Ortaokul;Sofor;1350000;KendiEvi;Evet;Evet;Bekar
Kadin;Ortaokul;OzelHizmetPersoneli;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;OzelHizmetPersoneli;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;TecrubeliCalisan;1575000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;TecrubeliCalisan;1575000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;GuvenlikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;GuvenlikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;GuvenlikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;GuvenlikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;GuvenlikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;GuvenlikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;GuvenlikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;GuvenlikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;GuvenlikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;Asci;1350000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Sekreter;1350000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;Sekreter;1350000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;TecrubeliCalisan;1192500;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1192500;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1192500;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1192500;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1192500;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1192500;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;630000;Kira;Hayir;Hayir;Bekar
Kadin;Ortaokul;TemizlikPersoneli;630000;Kira;Hayir;Hayir;Bekar
Kadin;Ortaokul;TemizlikPersoneli;630000;Kira;Hayir;Hayir;Bekar
Kadin;Ortaokul;TemizlikPersoneli;630000;Kira;Hayir;Hayir;Bekar
Kadin;Ortaokul;TemizlikPersoneli;630000;Kira;Hayir;Hayir;Bekar
Kadin;Ortaokul;SaglikPersoneli;2070000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;2070000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;2070000;KendiEvi;Hayir;Evet;Bekar
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Sofor;1125000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1800000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1800000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;2745000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;2745000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;2745000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;2745000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;2745000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;909000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;909000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;909000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;909000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;909000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;Yonetici;2025000;KendiEvi;Hayir;Hayir;Bekar
Kadin;Lise;Yonetici;2025000;KendiEvi;Hayir;Hayir;Bekar
Kadin;Lise;Yonetici;2025000;KendiEvi;Hayir;Hayir;Bekar
Kadin;Ortaokul;TecrubeliCalisan;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2025000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;TarimIscisi;2700000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;2700000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Hayir;Bekar
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;1350000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;1350000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;1350000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;1350000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;Sofor;2025000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Sofor;2025000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Sofor;2025000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Sofor;2025000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Sofor;2025000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Sofor;2025000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;Yonetici;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Yonetici;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Yonetici;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Yonetici;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Yonetici;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;LiseTerk;SatisPersoneli;1800000;KendiEvi;Hayir;Hayir;Evli
Kadin;LiseTerk;SatisPersoneli;1800000;KendiEvi;Hayir;Hayir;Evli
Kadin;LiseTerk;SatisPersoneli;1800000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;TecrubeliCalisan;2700000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2700000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2700000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2700000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2700000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;2700000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Kadin;LiseTerk;Muhasebeci;2250000;KendiEvi;Hayir;Hayir;Bekar
Kadin;LiseTerk;Muhasebeci;2250000;KendiEvi;Hayir;Hayir;Bekar
Kadin;LiseTerk;Muhasebeci;2250000;KendiEvi;Hayir;Hayir;Bekar
Kadin;LiseTerk;Muhasebeci;2250000;KendiEvi;Hayir;Hayir;Bekar
Kadin;LiseTerk;Muhasebeci;2250000;KendiEvi;Hayir;Hayir;Bekar
Kadin;LiseTerk;Muhasebeci;2250000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;990000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;990000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;990000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;990000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;990000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;990000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Asci;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Asci;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Asci;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Asci;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Asci;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Asci;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Asci;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Asci;1170000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;Asci;1170000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;675000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;675000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;675000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;TarimIscisi;2790000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;TarimIscisi;2790000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;TarimIscisi;2790000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;OzelHizmetPersoneli;1170000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;OzelHizmetPersoneli;1170000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;OzelHizmetPersoneli;1170000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1800000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;4950000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;4950000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;4950000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;4950000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;4950000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;4950000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;4950000;KendiEvi;Evet;Hayir;Evli
Kadin;Lise;Muhasebeci;2160000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;Sofor;1575000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;1575000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;1575000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;1575000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;1575000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;1575000;KendiEvi;Evet;Hayir;Evli
Erkek;Lise;TarimIscisi;2700000;KendiEvi;Evet;Hayir;Evli
Erkek;Lise;TarimIscisi;2700000;KendiEvi;Evet;Hayir;Evli
Erkek;Lise;TarimIscisi;2700000;KendiEvi;Evet;Hayir;Evli
Erkek;Lise;TarimIscisi;2700000;KendiEvi;Evet;Hayir;Evli
Kadin;Lise;Muhasebeci;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;Muhasebeci;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;BTPersoneli;2025000;AilesiyleYasiyor;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;Muhasebeci;4050000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TecrubeliCalisan;1350000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;1125000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;SatisPersoneli;2160000;KendiEvi;Hayir;Hayir;Evli
Erkek;Lise;TecrubeliCalisan;2475000;KendiEvi;Evet;Evet;Evli
Kadin;LiseTerk;TecrubeliCalisan;2925000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Yonetici;5400000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;Muhasebeci;1350000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;3150000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2205000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;UzmanPersonel;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;2925000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SatisPersoneli;900000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1215000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1440000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;TarimIscisi;4050000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;GuvenlikPersoneli;495000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;TecrubeliCalisan;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1350000;KendiEvi;Hayir;Hayir;Bekar
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Yonetici;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;Yonetici;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;Yonetici;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;Yonetici;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;Yonetici;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SatisPersoneli;1845000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;Yonetici;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Yonetici;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Yonetici;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Yonetici;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Yonetici;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Yonetici;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Yonetici;2250000;KendiEvi;Evet;Hayir;Evli
